ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Default shop
199;1;24 Ore Perfect Concealer One Size 2;10;6.9;;;;;;;;dm_199;;Deborah Milano;Deborah Milano;8009518115864;;;;;;1.6;10;;;;;;"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/fd88ca38-5-24ore-perfect-concealer.jpg;;;;;;;;;;;;;Sale
200;1;24 Ore Perfect Concealer One Size 3;10;6.9;;;;;;;;dm_200;;Deborah Milano;Deborah Milano;8009518115871;;;;;;1.6;10;;;;;;"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/fd88ca38-5-24ore-perfect-concealer.jpg;;;;;;;;;;;;;Sale
201;1;24 Ore Perfect Concealer One Size 4;10;6.9;;;;;;;;dm_201;;Deborah Milano;Deborah Milano;8009518115888;;;;;;1.6;10;;;;;;"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/fd88ca38-5-24ore-perfect-concealer.jpg;;;;;;;;;;;;;Sale
202;1;24 Ore Perfect Concealer One Size 5;10;6.9;;;;;;;;dm_202;;Deborah Milano;Deborah Milano;8009518118599;;;;;;1.6;10;;;;;;"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/fd88ca38-5-24ore-perfect-concealer.jpg;;;;;;;;;;;;;Sale
203;1;24 Ore Perfect Concealer One Size 0;10;6.9;;;;;;;;dm_203;;Deborah Milano;Deborah Milano;8009518118582;;;;;;1.6;10;;;;;;"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";"The 24 Ore Perfect Concealer Pen nbsp ideal for minimising skin imperfections discoloration fine lines and creating highlights to play down the appearance of dark circles and puffiness
The product contains perfectly round texturisers that provide a gliding consistency the pen leaves a supremely comfortable lightweight film over skin 
The effect on skin nbsp a matte smooth finish with excellent coverage";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/fd88ca38-5-24ore-perfect-concealer.jpg;;;;;;;;;;;;;Sale
204;1;Comfort Lift Foundation One Size 6;10;12.5;;;;;;;;dm_204;;Deborah Milano;Deborah Milano;8009518123135;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
205;1;Comfort Lift Foundation One Size 7;10;12.5;;;;;;;;dm_205;;Deborah Milano;Deborah Milano;8009518123142;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
207;1;Comfort Lift Foundation One Size 1;10;12.5;;;;;;;;dm_207;;Deborah Milano;Deborah Milano;8009518122565;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
208;1;Comfort Lift Foundation One Size 2;10;12.5;;;;;;;;dm_208;;Deborah Milano;Deborah Milano;8009518122572;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
209;1;Comfort Lift Foundation One Size 3;10;12.5;;;;;;;;dm_209;;Deborah Milano;Deborah Milano;8009518122626;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
210;1;Comfort Lift Foundation One Size 4;10;12.5;;;;;;;;dm_210;;Deborah Milano;Deborah Milano;8009518122633;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
211;1;Comfort Lift Foundation One Size 5;10;12.5;;;;;;;;dm_211;;Deborah Milano;Deborah Milano;8009518122640;;;;;;10.7;10;;;;;;"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";"Velvety soft consistency Guaranteed allday comfort Ingredients include a combination
of Hyaluronic Acids featuring different molecular weights with hydrating elasticising and skin plumping properties Smooth toned deeply moisturised skin for up to 10 hours Subtle violet scent SPF15 Hypoallergenic";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/745128b8-d-a5753beb-a-comfort-lift-founda.jpg;;;;;;;;;;;;;Sale
212;1;Newskin Compact Foundation One Size 0;10;7.5;;;;;;;;dm_212;;Deborah Milano;Deborah Milano;8009518089776;;;;;;7.7;10;;;;;;"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10499210-f-newskin-compact-foundation.jpg;;;;;;;;;;;;;Sale
213;1;Newskin Compact Foundation One Size 00;10;7.5;;;;;;;;dm_213;;Deborah Milano;Deborah Milano;8009518089813;;;;;;7.7;10;;;;;;"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10499210-f-newskin-compact-foundation.jpg;;;;;;;;;;;;;Sale
214;1;Newskin Compact Foundation One Size 1;10;7.5;;;;;;;;dm_214;;Deborah Milano;Deborah Milano;8009518089837;;;;;;7.7;10;;;;;;"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10499210-f-newskin-compact-foundation.jpg;;;;;;;;;;;;;Sale
215;1;Newskin Compact Foundation One Size 2;10;7.5;;;;;;;;dm_215;;Deborah Milano;Deborah Milano;8009518089851;;;;;;7.7;10;;;;;;"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";"The pressed powder foundation has an ultrafine
velvety smooth consistence that leaves a natural
longlasting semimatt complexion
Enriched with trace elements and minerals as well as
antioxidant active ingredients that help skin ward off
the damaging effect of pollution
Offering multiple application options brush or sponge
wet or dry depending on the desired effect";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/10499210-f-newskin-compact-foundation.jpg;;;;;;;;;;;;;Sale
